timestamp,station_name,free_bikes,latitude,longitude
2026-01-29 21:19:31,G5-07.パレステュディオDimt錦糸町,1,35.695059,139.812046
2026-01-29 21:19:31,I1-119.西大井広場公園,7,35.602392,139.72227
2026-01-29 21:19:31,I1-145.都五反田ビル東館,1,35.622415,139.724408
2026-01-29 21:19:31,T3-37.石神井川（貫井5-25）,1,35.744891,139.631352
2026-01-29 21:19:31,C1-82.トヨタモビリティ東京 港三田店,3,35.647831,139.739048
2026-01-29 21:19:31,I1-37.ガーデンシティ品川御殿山,7,35.623466,139.734359
2026-01-29 21:19:31,D1-09.NTT四谷ビル,3,35.691188,139.712079
2026-01-29 21:19:31,J1-44.五本木2丁目,0,35.634441,139.687186
2026-01-29 21:19:31,C1-73.日比谷フォートタワー,0,35.669871,139.753147
2026-01-29 21:19:31,C2-05.ありすいきいきプラザ,2,35.651046,139.727745
2026-01-29 21:19:31,J1-07.目黒川船入場,12,35.641992,139.701588
2026-01-29 21:19:31,K1-200.D'sVARIE上池台レジデンス,0,35.601789,139.695496
2026-01-29 21:19:31,O2-03.西荻北5-8-17,0,35.709712,139.601846
2026-01-29 21:19:31,D7-06.エムアイセミナーハウス,5,35.721064,139.677128
2026-01-29 21:19:31,T2-21.ファミリーマート 練馬大泉町一丁目店,1,35.768448,139.601679
2026-01-29 21:19:31,H1-149.有明ガーデン 公園口,0,35.639132,139.793047
2026-01-29 21:19:31,M6-04.本町東べんてん橋公園,4,35.687126,139.680702
2026-01-29 21:19:31,K1-91.穴守稲荷神社,7,35.550027,139.74973
2026-01-29 21:19:31,H1-250.THE PREMIUM CUBE G 潮見,9,35.656808,139.818196
2026-01-29 21:19:31,K1-148.トヨタモビリティ東京 蒲田仲六郷店,5,35.552068,139.71747
2026-01-29 21:19:31,B4-33.HARUMI FLAG SEA VILLAGE,1,35.649552,139.776369
2026-01-29 21:19:31,H1-261.クレヴィスタ亀戸Ⅱ,3,35.704418,139.82695
2026-01-29 21:19:31,H1-63.東京スイソミル,7,35.65637,139.811765
2026-01-29 21:19:31,E1-11.小石川運動場前,6,35.703914,139.747061
2026-01-29 21:19:31,H1-137.住友不動産ショッピングシティ有明ガーデン,0,35.638985,139.793653
2026-01-29 21:19:31,H1-60.荒川・砂町庭球場西,6,35.679678,139.844892
2026-01-29 21:19:31,G4-14.イルニード,1,35.706129,139.801394
2026-01-29 21:19:31,C5-61.ブルーフロント芝浦タワーS,0,35.65084,139.756532
2026-01-29 21:19:31,O4-07.ローソン杉並成田西三丁目店,0,35.690311,139.62178
2026-01-29 21:19:31,M6-10.京王コインパーク幡ヶ谷,2,35.6772,139.678117
2026-01-29 21:19:31,C3-30.東京赤坂NKビル (ヴィアインプライム赤坂),7,35.672652,139.738908
2026-01-29 21:19:31,I1-103.五反田ＪＰビルディング,0,35.622389,139.721552
2026-01-29 21:19:31,C4-10.亀塚公園,1,35.642764,139.741174
2026-01-29 21:19:31,G2-15.メイクスデザイン東向島,0,35.718997,139.816325
2026-01-29 21:19:31,I1-98.コーポ荏原,2,35.60411,139.709784
2026-01-29 21:19:31,H1-211.フェイストーキョー,0,35.668945,139.806387
2026-01-29 21:19:31,H1-18.東京ビッグサイト,0,35.631192,139.79401
2026-01-29 21:19:31,I1-116.八潮5丁目 8,6,35.59727,139.752362
2026-01-29 21:19:31,C5-59.エスリード芝浦ベイサイド ,1,35.63725,139.75276
2026-01-29 21:19:31,B1-29.ASTILE日本橋浜町,4,35.685504,139.790817
2026-01-29 21:19:31,N2-01.NTT野方ビル,3,35.710285,139.66173
2026-01-29 21:19:31,D6-04.新宿中央公園（ちびっこ広場）,4,35.686649,139.689821
2026-01-29 21:19:31,I1-26.大崎西口公園,1,35.617475,139.729221
2026-01-29 21:19:31,E5-01.文京総合体育館,14,35.708121,139.763583
2026-01-29 21:19:31,I1-08.天王洲アイル第一水辺広場,14,35.622294,139.751644
2026-01-29 21:19:31,D2-01.あずさセンタービル,4,35.702286,139.741093
2026-01-29 21:19:31,T3-31.パークサイド関口,6,35.74097,139.63836
2026-01-29 21:19:31,F3-02.台東区リバーサイドスポーツセンター,3,35.717571,139.804216
2026-01-29 21:19:31,O4-01.阿佐ヶ谷南公園,2,35.70328,139.62981
2026-01-29 21:19:31,I1-125.ひらさん広場,3,35.614687,139.71279
2026-01-29 21:19:31,M6-14.ドコモショップ笹塚店,7,35.67323,139.66393
2026-01-29 21:19:31,C5-62.ロイヤルパークス品川,9,35.632484,139.747388
2026-01-29 21:19:31,I1-11.鮫洲入江広場,18,35.603984,139.744504
2026-01-29 21:19:31,K1-210.東京都大田区田園調布本町19-2,0,35.585257,139.675317
2026-01-29 21:19:31,H1-209.飯塚 新大橋3丁目,8,35.689055,139.795204
2026-01-29 21:19:31,B4-21.月島駅前第一駐輪場,10,35.663681,139.785651
2026-01-29 21:19:31,C2-28.有栖川宮記念公園第二,0,35.651129,139.726003
2026-01-29 21:19:31,T3-04.サンパレス平和台,1,35.759827,139.659121
2026-01-29 21:19:31,K1-153.アロー池上店,6,35.57761,139.70014
2026-01-29 21:19:31,B4-08.東京ミッドベイ勝どき（西仲通り）,20,35.656449,139.771302
2026-01-29 21:19:31,K1-144.蒲田五丁目44番自転車駐車場,4,35.559809,139.716993
2026-01-29 21:19:31,O4-10.OHREM新高円寺,10,35.698045,139.642778
2026-01-29 21:19:31,D6-13.新宿中央公園（ジャブジャブ池下）,2,35.687652,139.689254
2026-01-29 21:19:31,M3-10.ウノサワ東急ビル,10,35.647757,139.712981
2026-01-29 21:19:31,C5-41.トヨタモビリティ東京 芝浦店,2,35.639644,139.745532
2026-01-29 21:19:31,I1-18.東品川公園,9,35.61379,139.746617
2026-01-29 21:19:31,E5-19.千駄木公園,4,35.728333,139.757629
2026-01-29 21:19:31,B1-34.エピック東日本橋レジデンス,1,35.693091,139.786238
2026-01-29 21:19:31,H1-109.Brillia ist 東雲キャナルコート東側,26,35.648008,139.803487
2026-01-29 21:19:31,K1-42.馬込西公園,11,35.58849,139.70376
2026-01-29 21:19:31,H1-131.セブン-イレブン 江東佐賀2丁目店,11,35.679029,139.793535
2026-01-29 21:19:31,O1-02.井荻南地下自転車駐車場,6,35.72424,139.61431
2026-01-29 21:19:31,D7-02.セブン-イレブン 新宿中落合3丁目店,21,35.722202,139.691712
2026-01-29 21:19:31,B4-31.HARUMI FLAG PORT VILLAGE,3,35.650604,139.77724
2026-01-29 21:19:31,B1-08.明治座,4,35.688038,139.786561
2026-01-29 21:19:31,A2-17.竹橋ビル,16,35.692396,139.75639
2026-01-29 21:19:31,H1-30.江東区役所（北側）,8,35.67338,139.8164
2026-01-29 21:19:31,H1-256.南砂2丁目,5,35.675586,139.82107
2026-01-29 21:19:31,K1-16.ファミリーマート 矢口二丁目店,4,35.563092,139.693548
2026-01-29 21:19:31,D4-09.トミンハイム仲之町,1,35.69617,139.722021
2026-01-29 21:19:31,K1-150.トヨタモビリティ東京 池上第二京浜店,4,35.568019,139.696379
2026-01-29 21:19:31,E5-24.本郷6丁目,3,35.712445,139.758157
2026-01-29 21:19:31,I1-80.リバーサイド品川港南ビル,6,35.622714,139.74471
2026-01-29 21:19:31,M3-09.ティップ.クロス TOKYO 渋谷,13,35.661475,139.699296
2026-01-29 21:19:31,C5-56.芝浦ダイヤビルディング,0,35.640783,139.756688
2026-01-29 21:19:31,C2-02.六本木ヒルズ,1,35.661158,139.728533
2026-01-29 21:19:31,H1-22.豊洲市場（7街区）,6,35.6447,139.784512
2026-01-29 21:19:31,B1-23.NANAEI日本橋,2,35.679616,139.784341
2026-01-29 21:19:31,H1-102.ファミリーマート東砂七丁目店,10,35.672714,139.837914
2026-01-29 21:19:31,H1-195.東京アクアティクスセンター,4,35.65238,139.815613
2026-01-29 21:19:31,B3-02.サンクンガーデン,18,35.670336,139.771911
2026-01-29 21:19:31,C3-29.高橋是清翁記念公園,1,35.674094,139.728895
2026-01-29 21:19:31,H1-105.猿江恩賜公園,2,35.692245,139.817483
2026-01-29 21:19:31,N3-20.SYFORME NAKANO-SAKAUE,4,35.701157,139.679617
2026-01-29 21:19:31,H1-55.深川江戸資料館,8,35.681089,139.800777
2026-01-29 21:19:31,O4-08.ローソン阿佐谷青梅街道店,1,35.703203,139.62804
2026-01-29 21:19:31,I1-40.御殿山トラストタワー,0,35.622371,139.737457
2026-01-29 21:19:31,A6-15.東急番町ビル,0,35.688929,139.7358
2026-01-29 21:19:31,G4-09.SYFORME MORISHITA Ⅱ 1,2,35.690348,139.796133
2026-01-29 21:19:31,C5-54.ヤマタネ芝浦オフィス,0,35.643909,139.756509
2026-01-29 21:19:31,J1-27.衾町公園,3,35.623215,139.668472
2026-01-29 21:19:31,K1-99.東原くすのき公園,3,35.584086,139.67898
2026-01-29 21:19:31,C1-14.新橋プラザビル,9,35.664461,139.756082
2026-01-29 21:19:31,T3-08.中新井川児童遊園,2,35.728268,139.649188
2026-01-29 21:19:31,C5-35.品川駅港南口,0,35.62822,139.741135
2026-01-29 21:19:31,I1-99.北品川２丁目,7,35.61663,139.74192
2026-01-29 21:19:31,C5-40.芝浦ふ頭駅前暫定自転車駐車場,3,35.64096,139.75754
2026-01-29 21:19:31,E3-02.教育の森公園,10,35.719345,139.736198
2026-01-29 21:19:31,K1-173.大森東特別出張所,2,35.566751,139.745821
2026-01-29 21:19:31,D3-16.セジョリ江戸川橋,2,35.708734,139.730509
2026-01-29 21:19:31,M3-22.森谷ビル,3,35.64514,139.71686
2026-01-29 21:19:31,B1-30.菱和パレス日本橋浜町,0,35.685385,139.790221
2026-01-29 21:19:31,H1-270.メイクスデザイン住吉アジールコート,3,35.683041,139.814119
2026-01-29 21:19:31,T2-68.さくら原っぱ緑地,2,35.731372,139.619164
2026-01-29 21:19:31,K1-57.池上本門寺,4,35.579585,139.705377
2026-01-29 21:19:31,O5-08.セシオン杉並,1,35.69714,139.65432
2026-01-29 21:19:31,B3-09.築地永谷コーポラス,0,35.66523,139.776313
2026-01-29 21:19:31,H1-81.豊洲IHIビル（北側）,1,35.659829,139.793243
2026-01-29 21:19:31,H1-241.LUMEED大島,2,35.69062,139.84143
2026-01-29 21:19:31,H1-266.ポルシェサービスセンター東京ベイ辰巳,0,35.653222,139.81181
2026-01-29 21:19:31,C5-13.区立芝浦西運河沿緑地,37,35.638245,139.749754
2026-01-29 21:19:31,H1-08.東京テレポート駅,48,35.627087,139.779779
2026-01-29 21:19:31,N3-25.メゾン中野坂上,4,35.699375,139.681635
2026-01-29 21:19:31,K1-107.馬込駅A2出口,0,35.596854,139.712139
2026-01-29 21:19:31,K1-183.東京労災病院（駐輪場）,3,35.564957,139.746994
2026-01-29 21:19:31,G2-18.ARKMARK東向島AZ,3,35.72492,139.81611
2026-01-29 21:19:31,C5-50.お台場レインボー公園,0,35.633133,139.777315
2026-01-29 21:19:31,C1-69.塩釜公園,2,35.662908,139.755014
2026-01-29 21:19:31,C1-59.セレスティン芝三井ビルディング,2,35.650845,139.748346
2026-01-29 21:19:31,J1-66.レピュア学芸大学レジデンス,0,35.62584,139.68823
2026-01-29 21:19:31,G1-05.ブライズフォルム墨田,0,35.732872,139.816274
2026-01-29 21:19:31,M6-17.笹塚一丁目駐輪場,4,35.672922,139.668729
2026-01-29 21:19:31,F4-02.Risingplace浅草四番館,0,35.717963,139.791025
2026-01-29 21:19:31,C1-95.プレールドゥーク浜松町　C,0,35.653558,139.755605
2026-01-29 21:19:31,A2-01.神田駿河台下,37,35.695762,139.761585
2026-01-29 21:19:31,I1-78.セブン-イレブン西大井店,9,35.601431,139.718659
2026-01-29 21:19:31,C5-21.セブン-イレブン 芝浦3丁目店,1,35.642399,139.746992
2026-01-29 21:19:31,B4-50.HARUMI FLAG PARK VILLAGE,12,35.648295,139.773973
2026-01-29 21:19:31,A5-04.日比谷パークフロント前　日比谷公園南面向い歩道上,9,35.671514,139.753952
2026-01-29 21:19:31,A2-23.axle御茶ノ水,2,35.696126,139.763297
2026-01-29 21:19:31,B4-01.黎明橋公園（駐輪場）,1,35.656071,139.780068
2026-01-29 21:19:31,I1-45.セブン-イレブン品川西五反田3丁目店,0,35.62541,139.718135
2026-01-29 21:19:31,K1-136.BIG FUN 平和島,14,35.585489,139.740194
2026-01-29 21:19:31,C1-09.愛宕グリーンヒルズ,8,35.662051,139.748132
2026-01-29 21:19:31,K1-186.コスモリード大森西,0,35.573137,139.733012
2026-01-29 21:19:31,K1-205.アーバンリトリート 西馬込,2,35.583425,139.716247
